R1,R2,G1,G2,B1,B2,H1,H2,S1,S2,V1,V2,diff_R,diff_G,diff_B,diff_H,diff_S,diff_V,ratio_R,ratio_G,ratio_B,ratio_H,ratio_S,ratio_V,layer_count
210,219,89,107,46,41,0.0436991869918699,0.0617977528089887,0.780952380952381,0.8127853881278538,0.8235294117647058,0.8588235294117647,-9,-18,5,-0.0180985658171188,-0.03183300717547288,-0.03529411764705881,0.9589041095452555,0.8317757008568435,1.1219512192385486,0.7071321841688692,0.9608346591255255,0.9589040984237194,4
216,221,91,108,43,42,0.046242774566474,0.0614525139664804,0.8009259259259259,0.8099547511312217,0.8470588235294118,0.8666666666666667,-5,-17,1,-0.015209739400006403,-0.009028825205295798,-0.019607843137254943,0.9773755655666345,0.8425925925145749,1.0238095235657596,0.7524959364028296,0.9888526672863979,0.9773755543334494,4
217,227,95,112,46,45,0.0477582846003898,0.0613553113553113,0.7880184331797234,0.8017621145374448,0.8509803921568627,0.8901960784313725,-10,-17,1,-0.013597026754921498,-0.013743681357721416,-0.039215686274509776,0.9559471365217644,0.8482142856385524,1.0222222219950616,0.7783886310988337,0.9828581434104904,0.9559471258252635,4
222,230,101,118,46,46,0.0520833333333333,0.0652173913043478,0.7927927927927928,0.7999999999999999,0.8705882352941177,0.9019607843137256,-8,-17,0,-0.013134057971014496,-0.007207207207207134,-0.031372549019607954,0.9652173912623818,0.8559322033172939,0.9999999997826087,0.7986109886574261,0.9909909786036037,0.9652173806030245,4
211,223,89,110,42,44,0.0463510848126232,0.0614525139664804,0.8009478672985783,0.8026905829596412,0.8274509803921568,0.8745098039215686,-12,-21,-2,-0.015101429153857204,-0.001742715661062988,-0.04705882352941182,0.9461883407647449,0.8090909090173554,0.9545454543285123,0.7542584392124502,0.9978288948738799,0.9461883299875324,4
215,224,94,110,41,39,0.0507662835249042,0.0639639639639639,0.8093023255813954,0.8258928571428571,0.8431372549019608,0.8784313725490196,-9,-16,2,-0.013197680439059695,-0.01659053156146173,-0.03529411764705881,0.9598214285285793,0.8545454544677686,1.0512820510124918,0.79366994229447,0.9799119931634037,0.95982141764489,4
222,227,96,115,45,41,0.0480225988700564,0.0663082437275985,0.7972972972972973,0.8193832599118943,0.8705882352941177,0.8901960784313725,-5,-19,4,-0.018285644857542097,-0.022085962614597054,-0.019607843137254832,0.9779735682388557,0.8347826086230624,1.0975609753420583,0.7242325980614488,0.9730456143960909,0.9779735572958917,4
221,229,96,116,42,40,0.0502793296089385,0.0670194003527336,0.8099547511312217,0.8253275109170306,0.8666666666666667,0.8980392156862745,-8,-20,2,-0.016740070743795098,-0.015372759785808876,-0.03137254901960784,0.9650655021412635,0.8275862068252081,1.0499999997375,0.7502204114346958,0.9813737341889095,0.9650654914370436,4
220,227,96,113,44,42,0.0492424242424242,0.0639639639639639,0.7999999999999999,0.8149779735682819,0.8627450980392157,0.8901960784313725,-7,-17,2,-0.014721539721539695,-0.01497797356828201,-0.027450980392156765,0.9691629955520192,0.8495575220487118,1.0476190473696145,0.7698462304760249,0.9816216095768591,0.9691629847076405,4
216,226,92,113,41,43,0.0485714285714285,0.0637522768670309,0.8101851851851852,0.8097345132743362,0.8470588235294118,0.8862745098039215,-10,-21,-2,-0.0151808482956024,0.0004506719108490209,-0.039215686274509776,0.9557522123470906,0.8141592919633488,0.9534883718712818,0.7618774315144907,1.0005565551398583,0.9557522016054508,4
213,220,91,108,44,44,0.0463510848126232,0.0606060606060605,0.7934272300469485,0.7999999999999999,0.8352941176470589,0.8627450980392157,-7,-17,0,-0.014254975793437298,-0.006572769953051449,-0.027450980392156876,0.9681818181378099,0.8425925925145749,0.9999999997727272,0.7647927732174765,0.9917840251613853,0.9681818069597108,4
210,221,88,108,41,42,0.0463510848126232,0.0614525139664804,0.8047619047619048,0.8099547511312217,0.8235294117647058,0.8666666666666667,-11,-20,-1,-0.015101429153857204,-0.005192846369316939,-0.04313725490196085,0.9502262443008948,0.814814814739369,0.9761904759580499,0.7542584392124502,0.9935887081371503,0.9502262333797424,4
214,223,92,110,41,42,0.0491329479768786,0.0626151012891344,0.8084112149532711,0.8116591928251121,0.8392156862745098,0.8745098039215686,-9,-18,-1,-0.013482153312255801,-0.003247977871841057,-0.03529411764705881,0.9596412555623479,0.8363636362876034,0.9761904759580499,0.7846819556065318,0.9959983354337191,0.959641244631905,4
216,223,95,112,40,42,0.0520833333333333,0.0644567219152854,0.8148148148148148,0.8116591928251121,0.8470588235294118,0.8745098039215686,-7,-17,-2,-0.012373388581952097,0.0031556219897026505,-0.027450980392156876,0.9686098654274166,0.8482142856385524,0.9523809521541949,0.8080355889247646,1.0038878533979767,0.96860985439482,4
214,221,89,108,41,38,0.0462427745664739,0.0637522768670309,0.8084112149532711,0.8280542986425339,0.8392156862745098,0.8666666666666667,-7,-19,3,-0.017509502300557,-0.01964308368926282,-0.027450980392156876,0.9683257918113879,0.824074073997771,1.0789473681371191,0.725350835851946,0.9762780128256748,0.9683257806822138,4
208,217,85,103,41,40,0.0439121756487025,0.059322033898305,0.8028846153846154,0.815668202764977,0.8156862745098039,0.8509803921568627,-9,-18,1,-0.015409858249602504,-0.01278358738036156,-0.03529411764705881,0.9585253455779481,0.8252427183664813,1.02499999974375,0.7402336932958777,0.9843274542512483,0.9585253343583428,4
199,210,77,97,36,39,0.041922290388548,0.0565302144249512,0.8190954773869346,0.8142857142857143,0.7803921568627451,0.8235294117647058,-11,-20,-3,-0.014607924036403201,0.004809763101220277,-0.04313725490196074,0.9476190475739229,0.7938144329078543,0.9230769228402367,0.7415907298263691,1.0059067142622933,0.9476190361122451,4
203,214,81,100,40,38,0.041922290388548,0.0587121212121211,0.8029556650246306,0.822429906542056,0.796078431372549,0.8392156862745098,-11,-19,2,-0.016789830823573097,-0.019474241517425495,-0.04313725490196085,0.9485981307967944,0.8099999999190001,1.0526315786703602,0.7140311469377074,0.9763210808292263,0.9485981195377325,4
209,217,84,103,40,40,0.0433925049309664,0.059322033898305,0.8086124401913876,0.815668202764977,0.8196078431372549,0.8509803921568627,-8,-19,0,-0.015929528967338603,-0.007055762573589419,-0.03137254901960784,0.9631336405086113,0.8155339805033462,0.99999999975,0.7314735312450393,0.9913497026570748,0.9631336292350656,4
217,226,99,119,53,51,0.0467479674796748,0.0647619047619047,0.7557603686635944,0.7743362831858408,0.8509803921568627,0.8862745098039215,-9,-20,2,-0.0180139372822299,-0.018575914522246384,-0.03529411764705881,0.9601769911079567,0.8319327730393334,1.039215686070742,0.72184350403385,0.9760105206410773,0.9601769803165872,4
222,228,99,118,55,55,0.0439121756487025,0.0606936416184971,0.7522522522522522,0.7587719298245614,0.8705882352941177,0.8941176470588236,-6,-19,0,-0.0167814659697946,-0.0065196775723092015,-0.02352941176470591,0.9736842104836103,0.8389830507763574,0.9999999998181818,0.7235052510058523,0.9914075794977122,0.9736841996364266,4
224,235,101,124,57,53,0.0439121756487025,0.065018315018315,0.7455357142857143,0.7744680851063829,0.8784313725490196,0.9215686274509804,-11,-23,4,-0.021106139369612496,-0.028932370820668574,-0.04313725490196085,0.9531914893211407,0.8145161289665713,1.0754716979102883,0.6753815272284066,0.9626422560161185,0.9531914790185604,4
228,237,107,126,60,57,0.0466269841269841,0.0638888888888889,0.736842105263158,0.759493670886076,0.8941176470588236,0.9294117647058824,-9,-19,3,-0.017261904761904798,-0.022651565622918035,-0.03529411764705881,0.9620253164151044,0.8492063491389519,1.0526315787626963,0.7298135503645867,0.9701754258225147,0.962025306104791,4
230,240,108,134,59,60,0.0477582846003898,0.0685185185185185,0.7434782608695653,0.7499999999999999,0.9019607843137256,0.9411764705882352,-10,-26,-1,-0.020760233918128708,-0.006521739130434634,-0.039215686274509554,0.9583333332934028,0.8059701491935842,0.9833333331694444,0.6970127005497815,0.9913043346086959,0.958333323151042,4
234,240,109,132,61,59,0.0462427745664739,0.0672191528545119,0.7393162393162392,0.7541666666666665,0.9176470588235294,0.9411764705882352,-6,-23,2,-0.020976378288037993,-0.014850427350427298,-0.0235294117647058,0.9749999999593749,0.8257575756950183,1.0338983049095087,0.6879403521665547,0.9803088126141232,0.9749999896406252,4
232,239,112,132,62,60,0.0490196078431372,0.0670391061452514,0.7327586206896551,0.7489539748953974,0.9098039215686274,0.9372549019607844,-7,-20,2,-0.018019498302114197,-0.01619535420574225,-0.027450980392156987,0.9707112970305142,0.8484848484205693,1.0333333331611112,0.7312090412547813,0.9783760223827312,0.9707112867141681,4
234,239,112,132,65,60,0.0463510848126232,0.0670391061452514,0.7222222222222222,0.7489539748953974,0.9176470588235294,0.9372549019607844,-5,-20,5,-0.020688021332628197,-0.02673175267317518,-0.019607843137255054,0.9790794978669841,0.8484848484205693,1.0833333331527777,0.691403578653929,0.9643078704269011,0.979079487461704,4
232,239,109,130,65,63,0.0439121756487025,0.0634469696969696,0.7198275862068966,0.7364016736401674,0.9098039215686274,0.9372549019607844,-7,-21,2,-0.0195347940482671,-0.016574087433270823,-0.027450980392156987,0.9707112970305142,0.8384615383970414,1.0317460315822624,0.6921082115875702,0.9774931293593164,0.9707112867141681,4
230,237,110,129,58,56,0.0503875968992248,0.0672191528545119,0.7478260869565218,0.7637130801687764,0.9019607843137256,0.9294117647058824,-7,-19,2,-0.016831555955287097,-0.01588699321225462,-0.027450980392156765,0.9704641349801492,0.8527131782284718,1.0357142855293366,0.7496016724915621,0.9791976811491555,0.9704641245793945,4
223,229,102,120,59,55,0.0436991869918699,0.0622605363984674,0.7354260089686098,0.759825327510917,0.8745098039215686,0.8980392156862745,-6,-18,4,-0.018561349406597503,-0.024399318542307258,-0.02352941176470591,0.9737991265950305,0.8499999999291667,1.0727272725322314,0.7018760598757866,0.9678882404445261,0.9737991157939399,4
218,226,96,117,55,50,0.041922290388548,0.0634469696969697,0.7477064220183486,0.7787610619469026,0.8549019607843137,0.8862745098039215,-8,-21,5,-0.021524679308421696,-0.031054639928554062,-0.03137254901960784,0.9646017698688228,0.8205128204426912,1.09999999978,0.6607452488483114,0.9601230068537998,0.9646017590277235,4
212,218,95,112,52,50,0.0447916666666666,0.0615079365079365,0.7547169811320754,0.7706422018348624,0.8313725490196079,0.8549019607843137,-6,-17,2,-0.0167162698412699,-0.015925220702787013,-0.0235294117647058,0.9724770641755744,0.8482142856385524,1.039999999792,0.7282256880562097,0.9793351175704873,0.9724770528448785,4
215,220,93,114,54,56,0.0403726708074534,0.0589430894308943,0.7488372093023256,0.7454545454545455,0.8431372549019608,0.8627450980392157,-5,-21,-2,-0.018570418623440894,0.0033826638477800763,-0.019607843137254943,0.9772727272283057,0.8157894736126501,0.9642857141135204,0.6849431264602378,1.0045377063202967,0.977272715945248,4
218,221,94,112,56,56,0.0390946502057613,0.0565656565656565,0.7431192660550459,0.746606334841629,0.8549019607843137,0.8666666666666667,-3,-18,0,-0.0174710063598952,-0.003487068786583114,-0.01176470588235301,0.9864253393218811,0.8392857142107781,0.9999999998214285,0.6911374439543398,0.9953294278696186,0.986425327984685,4
168,178,58,68,7,5,0.0527950310559006,0.0606936416184971,0.9583333333333331,0.9719101123595504,0.6588235294117647,0.6980392156862745,-10,-10,2,-0.007898610562596498,-0.013576779026217234,-0.039215686274509776,0.9438202246660775,0.8529411763451558,1.3999999972000001,0.8698608445534805,0.9860308183710894,0.9438202111980812,4
172,177,58,69,5,5,0.0528942115768462,0.0620155038759689,0.9709302325581396,0.9717514124293783,0.6745098039215687,0.6941176470588235,-5,-11,0,-0.009121292299122702,-0.000821179871238753,-0.019607843137254832,0.9717514123744773,0.8405797100231045,0.9999999980000001,0.8529190241434536,0.9991549383388749,0.9717513984295703,4
172,177,58,69,8,7,0.0508130081300812,0.0607843137254901,0.9534883720930232,0.96045197740113,0.6745098039215687,0.6941176470588235,-5,-11,1,-0.009971305595408896,-0.006963605308106802,-0.019607843137254832,0.9717514123744773,0.8405797100231045,1.14285714122449,0.8359558026763504,0.99274964766646,0.9717513984295703,4
173,174,59,71,5,4,0.0535714285714285,0.0656862745098039,0.9710982658959536,0.9770114942528736,0.6784313725490196,0.6823529411764706,-1,-12,1,-0.012114845938375397,-0.005913228356919986,-0.0039215686274509665,0.9942528735060774,0.8309859153759176,1.249999996875,0.815564907822314,0.9939476266848649,0.9942528589922712,4
167,175,55,67,5,5,0.0514403292181069,0.0607843137254901,0.9700598802395208,0.9714285714285714,0.6549019607843137,0.6862745098039216,-8,-12,0,-0.009343984507383198,-0.001368691189050586,-0.03137254901960784,0.9542857142311836,0.8208955222655381,0.9999999980000001,0.8462762446847004,0.9985910429081283,0.9542857003804083,4
166,170,56,65,5,7,0.0527950310559006,0.0593047034764826,0.9698795180722892,0.9588235294117646,0.6509803921568628,0.6666666666666666,-4,-9,-2,-0.006509672420581994,0.011055988660524596,-0.015686274509803866,0.9764705881778546,0.8615384614059173,0.7142857132653061,0.890233304589467,1.011530775169858,0.9764705735882355,4
166,171,54,66,6,8,0.05,0.0593047034764826,0.963855421686747,0.953216374269006,0.6509803921568628,0.6705882352941176,-5,-12,-2,-0.009304703476482594,0.010639047417741021,-0.019607843137254832,0.970760233861359,0.8181818180578513,0.7499999990624999,0.8431033061112014,1.0111611986463072,0.9707602194418798,4
163,170,55,64,6,6,0.0520169851380042,0.0589430894308943,0.9631901840490796,0.9647058823529412,0.6392156862745098,0.6666666666666666,-7,-9,0,-0.0069261042928900965,-0.0015156983038615568,-0.027450980392156876,0.9588235293553633,0.8593749998657227,0.9999999983333333,0.8824949084835559,0.9984288389696007,0.9588235150294119,4
165,172,54,66,8,8,0.048832271762208,0.0589430894308943,0.9515151515151516,0.9534883720930232,0.6470588235294118,0.6745098039215687,-7,-12,0,-0.010110817668686295,-0.001973220577871526,-0.027450980392156876,0.9593023255256219,0.8181818180578513,0.9999999987499999,0.8284646079641541,0.9979305142936927,0.9593023113591808,4
167,171,55,66,7,8,0.05,0.0593047034764826,0.9580838323353292,0.953216374269006,0.6549019607843137,0.6705882352941176,-4,-11,-1,-0.009304703476482594,0.004867458066323271,-0.015686274509803866,0.9766081870773913,0.8333333332070708,0.8749999989062499,0.8431033061112014,1.005106341169383,0.9766081725710477,4
169,172,57,66,7,6,0.0514403292181069,0.0602409638554216,0.9585798816568049,0.9651162790697674,0.6627450980392157,0.6745098039215687,-3,-9,1,-0.008800634637314703,-0.006536397412962525,-0.01176470588235301,0.9825581394777582,0.8636363635055098,1.1666666647222221,0.853909323271628,0.9932273369675868,0.9825581249678881,4
170,175,59,69,3,7,0.0558882235528942,0.0615079365079364,0.9823529411764708,0.96,0.6666666666666666,0.6862745098039216,-5,-10,-4,-0.005619712955042197,0.022352941176470797,-0.019607843137254943,0.9714285713730612,0.8550724636441924,0.4285714279591837,0.9086341964884638,1.0232843030662788,0.9714285572734694,4
172,174,58,69,6,11,0.0522088353413654,0.0593047034764826,0.9651162790697674,0.9367816091954024,0.6745098039215687,0.6823529411764706,-2,-11,-5,-0.0070958681351171934,0.02833466987436495,-0.007843137254901933,0.988505747069626,0.8405797100231045,0.5454545449586776,0.8803488336904102,1.0302468145123316,0.9885057326397148,4
165,174,58,68,6,8,0.0545073375262054,0.0602409638554216,0.9636363636363636,0.9540229885057472,0.6470588235294118,0.6823529411764706,-9,-10,-2,-0.0057336263292162015,0.009613375130616442,-0.03529411764705881,0.9482758620144669,0.8529411763451558,0.7499999990624999,0.9048216527346166,1.0100766597300834,0.9482758481718194,4
165,171,55,65,6,7,0.0513626834381551,0.0589430894308943,0.9636363636363636,0.95906432748538,0.6470588235294118,0.6705882352941176,-6,-10,-1,-0.007580405992739195,0.0045720361509836716,-0.0235294117647058,0.9649122806453267,0.8461538460236687,0.8571428559183674,0.8713943435969704,1.004767173558941,0.9649122663127119,4
178,193,75,93,44,41,0.0385572139303482,0.0570175438596491,0.7528089887640449,0.7875647668393783,0.6980392156862745,0.7568627450980392,-15,-18,3,-0.018460329929300898,-0.034755778075333366,-0.05882352941176472,0.9222797926983274,0.8064516128165107,1.073170731445568,0.676234094946589,0.9558692959646902,0.922279780560552,4
182,200,77,96,45,43,0.0389294403892943,0.0562632696390658,0.7527472527472527,0.785,0.7137254901960784,0.7843137254901961,-18,-19,2,-0.017333829249771497,-0.032252747252747294,-0.07058823529411762,0.9099999999545,0.8020833332497831,1.046511627663602,0.6919155911107618,0.9589136855517398,0.9099999883975001,4
190,201,82,95,44,45,0.0433789954337899,0.0534188034188034,0.7684210526315789,0.7761194029850745,0.7450980392156863,0.788235294117647,-11,-13,-1,-0.0100398079850135,-0.007698350353495642,-0.04313725490196074,0.9452736317937674,0.8631578946459835,0.9777777775604938,0.8120546425039181,0.9900809589031067,0.9452736198485188,4
191,201,83,97,45,44,0.0433789954337899,0.0562632696390658,0.7643979057591622,0.7810945273631842,0.7490196078431373,0.788235294117647,-10,-14,1,-0.012884274205275895,-0.016696621604021966,-0.039215686274509776,0.9502487561716294,0.8556701030045701,1.0227272724948346,0.7710001214303577,0.9786240579016383,0.9502487441635109,4
194,206,86,102,47,47,0.0442176870748299,0.0576519916142557,0.7577319587628866,0.7718446601941747,0.7607843137254902,0.807843137254902,-12,-16,0,-0.013434304539425804,-0.014112701431288177,-0.04705882352941182,0.941747572769818,0.8431372548193004,0.999999999787234,0.766975748226166,0.9817156068101917,0.9417475611579791,4
198,206,86,100,46,48,0.043859649122807,0.0548523206751054,0.7676767676767676,0.7669902912621359,0.7764705882352941,0.807843137254902,-8,-14,-2,-0.010992671552298397,0.0006864764146317093,-0.03137254901960784,0.9611650484970308,0.859999999914,0.9583333331336805,0.7995949959280874,1.000895013161838,0.9611650366457726,4
199,209,85,106,51,47,0.0382882882882882,0.0606995884773662,0.743718592964824,0.7751196172248803,0.7803921568627451,0.8196078431372549,-10,-21,4,-0.022411300189078,-0.03140102426005631,-0.039215686274509776,0.9521531100022893,0.8018867923771805,1.0851063827478498,0.6307832217797161,0.9594887896562756,0.9521530984306679,4
199,209,88,104,45,47,0.0465367965367965,0.0586419753086419,0.7738693467336683,0.7751196172248803,0.7803921568627451,0.8196078431372549,-10,-16,-2,-0.012105178771845401,-0.0012502704912120688,-0.039215686274509776,0.9521531100022893,0.8461538460724852,0.9574468083069262,0.7935747108810538,0.99838698383153,0.9521530984306679,4
197,210,88,105,47,47,0.0455555555555555,0.0593047034764826,0.7614213197969543,0.7761904761904762,0.7725490196078432,0.8235294117647058,-13,-17,0,-0.013749147920927095,-0.014769156393521943,-0.050980392156862675,0.9380952380505668,0.8380952380154195,0.999999999787234,0.7681607900124271,0.9809722398608508,0.9380952267040817,4
194,206,85,103,46,45,0.0439189189189189,0.0600414078674948,0.7628865979381443,0.7815533980582524,0.7607843137254902,0.807843137254902,-12,-18,1,-0.016122488948575903,-0.01866680012010813,-0.04705882352941182,0.941747572769818,0.8252427183664813,1.0222222219950616,0.7314770449932313,0.9761157587854612,0.9417475611579791,4
191,207,83,102,47,47,0.0416666666666666,0.0572916666666666,0.7539267015706806,0.7729468599033816,0.7490196078431373,0.8117647058823529,-16,-19,0,-0.015625,-0.019020158332700987,-0.06274509803921569,0.9227053139650867,0.8137254901163015,0.999999999787234,0.7272726003306004,0.9753926575379255,0.9227053026430022,4
188,203,77,96,47,42,0.0354609929078014,0.0559006211180124,0.75,0.7931034482758621,0.7372549019607844,0.796078431372549,-15,-19,5,-0.020439628210211003,-0.0431034482758621,-0.05882352941176461,0.9261083743386154,0.8020833332497831,1.119047618781179,0.6343576485378014,0.9456521619896031,0.9261083627508556,4
185,197,76,92,47,44,0.0350241545893719,0.0522875816993464,0.7459459459459459,0.7766497461928935,0.7254901960784313,0.7725490196078432,-12,-16,3,-0.0172634271099745,-0.030703800246947632,-0.04705882352941182,0.9390862943685743,0.8260869564319471,1.0681818179390496,0.6698368284154442,0.9604663363348538,0.9390862822605581,4
185,196,74,91,47,44,0.0326086956521739,0.0515350877192982,0.7459459459459459,0.7755102040816327,0.7254901960784313,0.7686274509803922,-11,-17,3,-0.0189263920671243,-0.02956425813568686,-0.04313725490196085,0.9438775509722511,0.813186813097452,1.0681818179390496,0.6327473332792967,0.9618776547376655,0.9438775387403686,4
180,194,72,93,43,47,0.035279805352798,0.0521541950113378,0.7611111111111112,0.7577319587628866,0.7058823529411765,0.7607843137254902,-14,-21,-4,-0.016874389658539803,0.003379152348224612,-0.05490196078431364,0.9278350514985652,0.7741935483038502,0.9148936168266184,0.6764517903231105,1.004459548346286,0.927835039350622,4
226,233,95,116,41,36,0.0486486486486486,0.0676818950930626,0.8185840707964602,0.8454935622317596,0.8862745098039215,0.9137254901960784,-7,-21,5,-0.019033246444414002,-0.026909491435299415,-0.027450980392156876,0.9699570815034353,0.8189655171707789,1.1388888885725308,0.7187836775834948,0.9681730265976247,0.9699570709296543,5
225,231,94,113,42,39,0.0473588342440801,0.0642361111111111,0.8133333333333334,0.8311688311688311,0.8823529411764706,0.9058823529411764,-6,-19,3,-0.016877276867031006,-0.01783549783549776,-0.0235294117647058,0.9740259739838084,0.8318584070060303,1.0769230766469429,0.7372617372422307,0.9785416548935875,0.9740259632737394,5
223,232,94,119,37,41,0.0510752688172042,0.0680628272251308,0.8340807174887892,0.8232758620689655,0.8745098039215686,0.9098039215686274,-9,-25,-4,-0.016987558407926595,0.010804855419823678,-0.03529411764705881,0.9612068965102928,0.7899159663201751,0.9024390241701368,0.7504134546766399,1.0131242099840363,0.9612068859867346,5
222,231,93,111,38,33,0.0498188405797101,0.0656565656565656,0.8288288288288288,0.8571428571428572,0.8705882352941177,0.9058823529411764,-9,-18,5,-0.01583772507685549,-0.028314028314028405,-0.0352941176470587,0.9610389609973576,0.837837837762357,1.1515151511662074,0.7587791486461458,0.9669669556856857,0.9610389504300896,5
221,233,94,116,41,39,0.049074074074074,0.0661512027491409,0.8144796380090498,0.8326180257510729,0.8666666666666667,0.9137254901960784,-12,-22,2,-0.017077128675066895,-0.018138387742023143,-0.04705882352941171,0.9484978540365451,0.8103448275163496,1.0512820510124918,0.7418469297029074,0.9782152235920986,0.9484978436966974,5
225,235,96,119,41,42,0.0498188405797101,0.0664939550949913,0.8177777777777778,0.8212765957446809,0.8823529411764706,0.9215686274509804,-10,-23,-1,-0.016675114515281197,-0.0034988179669031005,-0.03921568627450989,0.9574468084698958,0.8067226890078385,0.9761904759580499,0.7492234898090435,0.9957397691077166,0.9574467981213218,5
224,223,93,123,37,36,0.0499108734402852,0.0775401069518716,0.8348214285714285,0.8385650224215248,0.8784313725490196,0.8745098039215686,1,-30,1,-0.027629233511586408,-0.0037435938500962607,0.0039215686274509665,1.0044843048876912,0.7560975609141385,1.0277777774922838,0.6436780779072644,0.9955357024138177,1.00448429344648,5
226,236,95,126,41,37,0.0486486486486486,0.074539363484087,0.8185840707964602,0.8432203389830508,0.8862745098039215,0.9254901960784314,-10,-31,4,-0.0258907148354384,-0.024636268186590593,-0.03921568627450989,0.9576271186034904,0.7539682539084153,1.1081081078086195,0.6526570639748446,0.9707831076226958,0.9576271082968256,5
223,235,96,119,41,42,0.0503663003663003,0.0664939550949913,0.8161434977578476,0.8212765957446809,0.8745098039215686,0.9215686274509804,-12,-23,-1,-0.016127654728691,-0.005133097986833368,-0.04705882352941182,0.9489361701723856,0.8067226890078385,0.9761904759580499,0.7574567149717798,0.9937498426828084,0.948936159915799,5
227,232,96,122,40,35,0.0499108734402852,0.0736040609137055,0.8237885462555066,0.8491379310344827,0.8901960784313725,0.9098039215686274,-5,-26,5,-0.0236931874734203,-0.02534938477897608,-0.019607843137254943,0.9784482758198945,0.7868852458371406,1.1428571425306122,0.6780993608193417,0.9701469059925721,0.9784482651075729,5
225,236,96,121,39,41,0.0510752688172042,0.0683760683760683,0.8266666666666667,0.826271186440678,0.8823529411764706,0.9254901960784314,-11,-25,-2,-0.0173007995588641,0.0003954802259886758,-0.04313725490196085,0.9533898304680767,0.7933884296864968,0.9512195119631172,0.7469756972064167,1.0004786203702758,0.9533898202070167,5
226,232,96,120,44,38,0.0476190476190476,0.0704467353951889,0.8053097345132743,0.8362068965517241,0.8862745098039215,0.9098039215686274,-6,-24,6,-0.022827687776141303,-0.030897162038449832,-0.02352941176470591,0.974137930992494,0.7999999999333334,1.1578947365373962,0.6759580922002353,0.9630508050144421,0.9741379203273632,5
222,232,95,120,40,36,0.0503663003663003,0.0714285714285714,0.8198198198198198,0.8448275862068965,0.8705882352941177,0.9098039215686274,-10,-25,4,-0.0210622710622711,-0.02500776638707669,-0.039215686274509776,0.9568965516828923,0.7916666666006945,1.1111111108024692,0.7051281064102697,0.9703989589126154,0.956896541206525,5
220,231,88,113,39,39,0.0451197053406998,0.0642361111111111,0.8227272727272728,0.8311688311688311,0.8627450980392157,0.9058823529411764,-11,-25,0,-0.019116405770411307,-0.008441558441558361,-0.04313725490196063,0.9523809523397238,0.7787610618779858,0.9999999997435898,0.7024039521728737,0.9898437380909426,0.9523809418676564,5
219,228,86,111,45,42,0.0392720306513409,0.0618279569892473,0.7945205479452054,0.8157894736842106,0.8588235294117647,0.8941176470588236,-9,-25,3,-0.0225559263379064,-0.021268925739005184,-0.03529411764705892,0.9605263157473453,0.7747747747049752,1.0714285711734695,0.6351823060617668,0.9739284016717745,0.9605263050467451,5
197,202,82,101,19,19,0.0589887640449438,0.0746812386156648,0.9035532994923858,0.905940594059406,0.7725490196078432,0.792156862745098,-5,-19,0,-0.015692474570720996,-0.0023872945670201373,-0.019607843137254832,0.9752475247041956,0.8118811880384277,0.9999999994736841,0.789873832299191,0.9973648332392621,0.9752475124411825,5
197,202,84,102,16,17,0.0626151012891344,0.0765765765765765,0.9187817258883249,0.915841584158416,0.7725490196078432,0.792156862745098,-5,-18,-1,-0.013961475287442099,0.002940141729908863,-0.019607843137254832,0.9752475247041956,0.8235294116839678,0.941176470034602,0.8176794512317336,1.0032103059619284,0.9752475124411825,5
200,207,86,105,16,20,0.0634057971014492,0.0757575757575757,0.92,0.9033816425120772,0.7843137254901961,0.8117647058823529,-7,-19,-4,-0.012351778656126508,0.01661835748792284,-0.027450980392156876,0.9661835748325515,0.8190476189696145,0.7999999996,0.8369564112608837,1.0183957106519834,0.9661835629769657,5
201,210,87,106,14,17,0.0650623885918003,0.0768566493955095,0.9303482587064676,0.9190476190476192,0.788235294117647,0.8235294117647058,-9,-19,-3,-0.011794260803709197,0.011300639658848421,-0.03529411764705881,0.9571428570972789,0.8207547169037024,0.8235294112802768,0.8465419796218947,1.0122960217748005,0.9571428455204083,5
206,211,88,107,18,20,0.0620567375886524,0.0759162303664921,0.912621359223301,0.90521327014218,0.807843137254902,0.8274509803921568,-5,-19,-2,-0.013859492777839703,0.007408089081121005,-0.019607843137254832,0.9763033174892747,0.8224299064651935,0.89999999955,0.8174369184915932,1.008183794077742,0.9763033057366188,5
206,213,92,110,19,17,0.0650623885918003,0.0790816326530612,0.9077669902912622,0.92018779342723,0.807843137254902,0.8352941176470589,-7,-18,2,-0.0140192440612609,-0.012420803135967828,-0.027450980392156876,0.9671361501893363,0.8363636362876034,1.11764705816609,0.822724293642145,0.9865018715856625,0.9671361386563513,5
208,210,92,109,19,17,0.064373897707231,0.079447322970639,0.9086538461538464,0.9190476190476192,0.8156862745098039,0.8235294117647058,-2,-17,2,-0.015073425263408005,-0.010393772893772857,-0.007843137254901933,0.9904761904290249,0.844036697170272,1.11764705816609,0.8102713495872967,0.9886907026738716,0.9904761784489797,5
208,211,91,112,14,19,0.0661512027491409,0.0807291666666666,0.9326923076923076,0.9099526066350712,0.8156862745098039,0.8274509803921568,-3,-21,-5,-0.014577963917525708,0.02273970105723644,-0.0117647058823529,0.9857819904746075,0.8124999999274554,0.7368421048753462,0.8194212486804042,1.024989972710146,0.9857819786078481,5
